L3106	100085497
L3107	478630
L3108	478642
L3109	478621
L3110	685478
L3111	478871
L3112	685693
L3113	478882
L3114	1698011
L3115	1613707
L3116	1613708
L3117	685540
L3118	1800324
L3119	685461
L3120	100120932
L3121	480210
L3122	100164601
L3123	1800325
L3124	685745
L3125	1613710
L3126	486212
L3127	480110
L3128	486475
L3129	1613711
L3130	100164602
L3131	1613712
L3132	685580
L3133	461650
L3134	101583166
L3135	101355829
L3136	1613715
L3137	100126389
L3138	1800326
L3139	1799859
L3140	1613717
L3141	100085498
L3142	1698012
L3143	491058
L3144	949039
L3145	101355835
L3146	483355
L3147	1799860
L3148	100164603
L3149	101355684
L3150	492194
L3151	485816
L3152	100163693
L3153	100042163
L3154	1613719
L3155	492215
L3156	1613720
L3157	100101466
L3158	491903
L3159	492225
L3160	685141
L3161	1613722
L3162	1799861
L3163	490227
L3164	489205
L3165	1795972
L3166	101583167
L3167	492235
L3168	496957
L3169	492226
L3170	685718
L3171	466439
L3172	101355651
L3173	1613725
L3174	1613726
L3175	494940
L3176	1613727
L3177	573212
L3178	494930
L3179	469860
L3180	100164605
L3181	1975666
L3182	1975667
L3183	1799862
L3184	100073967
L3185	509700
L3186	100164606
L3187	1613730
L3188	1975668
L3189	508699
L3190	1613731
L3191	508842
L3192	685297
L3193	1975669
L3194	470123
L3195	467323
L3196	1698013
L3197	1800328
L3198	101583168
L3199	100164607
L3200	1975670
L3201	101355652
L3202	1613732
L3203	101695454
L3204	503986
L3205	1613734
L3206	1640884
L3207	497487
L3208	467840
L3209	497452
L3210	1613736
L3211	1613737
L3212	1800329
L3213	1613738
L3214	1800330
L3215	1613739
L3216	1975671
L3217	685551
L3218	1613740
L3219	503347
L3220	648208
L3221	100164608
L3222	509739
L3223	503756
L3224	685403
L3225	503624
L3226	509046
L3227	503626
L3228	1613741
L3229	1975672
L3230	101696438
L3231	505555
L3232	1613742
L3233	508919
L3234	505747
L3235	1613743
L3236	1613744
L3237	1800332
L3238	508829
L3239	573302
L3240	685700
L3241	1613745
L3242	1613746
L3243	508758
L3244	1613747
L3245	1613748
L3246	578555
L3247	515319
L3248	101355813
L3249	476703
L3250	515911
L3251	512253
L3252	476706
L3253	512262
L3254	100101467
L3255	1800334
L3256	685875
L3257	1613750
L3258	100101468
L3259	1503270
L3260	1975674
L3261	517318
L3262	526453
L3263	100042165
L3264	1800335
L3265	1800336
L3266	1975675
L3267	1800337
L3268	517261
L3269	1613751
L3270	685357
L3271	517277
L3272	481618
L3273	1613752
L3274	1613753
L3275	1975676
L3276	518326
L3277	481593
L3278	518368
L3279	1613755
L3280	685447
L3281	1975677
L3282	1613757
L3283	100101469
L3284	100101470
L3285	1613758
L3286	518410
L3287	518436
L3288	100054728
L3289	1800339
L3290	1613759
L3291	523203
L3292	1800340
L3293	100163694
L3294	1613761
L3295	1800341
L3296	1613762
L3297	1800342
L3298	523297
L3299	685792
L3300	1613764
L3301	685177
L3302	1975679
L3303	523305
L3304	1975680
L3305	101355818
L3306	685786
L3307	100042166
L3308	530045
L3309	100095063
L3310	1613768
L3311	528941
L3312	1613769
L3313	100101472
L3314	1975682
L3315	1800343
L3316	1427718
L3317	1975683
L3318	1800344
L3319	1975684
L3320	1800345
L3321	685566
L3322	533349
L3323	537690
L3324	538375
L3325	1800346
L3326	100164610
L3327	1800347
L3328	1975685
L3329	539166
L3330	685402
L3331	100085499
L3332	1640953
L3333	539596
L3334	101696450
L3335	1975686
L3336	100085500
L3337	532323
L3338	1800348
L3339	532330
L3340	1800349
L3341	1975688
L3342	541110
L3343	532349
L3344	1800350
L3345	100101473
L3346	100163695
L3347	685314
L3348	1613778
L3349	1613779
L3350	1975690
L3351	547134
L3352	100164611
L3353	544229
L3354	544231
L3355	1800352
L3356	1800353
L3357	547343
L3358	1800354
L3359	1613780
L3360	100164612
L3361	100042336
L3362	551594
L3363	1613781
L3364	100163696
L3365	100055322
L3366	685495
L3367	101355686
L3368	100101474
L3369	100042167
L3370	540493
L3371	100126390
L3372	553984
L3373	1613783
L3374	100085501
L3375	101355839
L3376	553657
L3377	100042168
L3378	557641
L3379	557637
L3380	1613785
L3381	100126391
L3382	1800356
L3383	559738
L3384	559750
L3385	1975693
L3386	1613787
L3387	1613788
L3388	1976030
L3389	100164613
L3390	559808
L3391	101355840
L3392	1800358
L3393	100072367
L3394	100101475
L3395	1613792
L3396	1800359
L3397	1519945
L3398	101618158
L3399	1975694
L3400	100164614
L3401	1613793
L3402	563603
L3403	547210
L3404	1800360
L3405	101583170
L3406	547245
L3407	1633444
L3408	685550
L3409	100164615
L3410	1975695
L3411	685895
L3412	1976031
L3413	559869
L3414	559936
L3415	564769
L3416	1613794
L3417	100120158
L3418	1975696
L3419	1975697
L3420	547201
L3421	101583171
L3422	1975698
L3423	564850
L3424	100164616
L3425	100085502
L3426	1975699
L3427	101355655
L3428	570708
L3429	100164617
L3430	685744
L3431	611195
L3432	550842
L3433	547302
L3434	1519900
L3435	1698016
L3436	100034403
L3437	548774
L3438	100126392
L3439	100085503
L3440	560154
L3441	1800361
L3442	100101476
L3443	1976033
L3444	559285
L3445	898260
L3446	559295
L3447	1698017
L3448	1613799
L3449	679465
L3450	588126
L3451	1613800
L3452	1800363
L3453	563271
L3454	585687
L3455	588217
L3456	1800364
L3457	1800365
L3458	100164618
L3459	100126393
L3460	100055323
L3461	1613802
L3462	1613803
L3463	100101477
L3464	100126394
L3465	1543390
L3466	1975702
L3467	585193
L3468	582313
L3469	100055324
L3470	1613806
L3471	100164619
L3472	685241
L3473	1800366
L3474	685133
L3475	1613808
L3476	100094326
L3477	1613810
L3478	824507
L3479	1975703
L3480	1800367
L3481	1613811
L3482	561464
L3483	1613812
L3484	1613813
L3485	1800368
L3486	100055325
L3487	1613814
L3488	101583172
L3489	582331
L3490	1613816
L3491	101694589
L3492	585230
L3493	1613818
L3494	100055326
L3495	100055327
L3496	1613820
L3497	100085504
L3498	685525
L3499	1800369
L3500	685635
L3501	569507
L3502	685157
L3503	569788
L3504	685277
L3505	101583173
L3506	1613822
L3507	100043093
L3508	1613823
L3509	100163697
L3510	101696412
L3511	101355672
L3512	585973
L3513	1613825
L3514	100063350
L3515	571823
L3516	100102290
L3517	101355820
L3518	1613827
L3519	100164620
L3520	100085505
L3521	1975705
L3522	1003981
L3523	100126395
L3524	100101478
L3525	100085506
L3526	100055328
L3527	100069500
L3528	101355674
L3529	1975708
L3530	685879
L3531	1799864
L3532	685538
L3533	685541
L3534	100040880
L3535	100055329
L3536	1613831
L3537	685692
L3538	100126396
L3539	1613832
L3540	1613833
L3541	100126397
L3542	1613834
L3543	101583174
L3544	1975709
L3545	1800372
L3546	591599
L3547	1613836
L3548	604853
L3549	600988
L3550	591608
L3551	536425
L3552	604636
L3553	1707441
L3554	1800374
L3555	604850
L3556	1613837
L3557	1613838
L3558	100055330
L3559	600992
L3560	1975710
L3561	1613840
L3562	1975711
L3563	1613842
L3564	101694588
L3565	100101479
L3566	750865
L3567	604785
L3568	611098
L3569	750851
L3570	100120764
L3571	1975712
L3572	585695
L3573	1613844
L3574	1613845
L3575	1613846
L3576	591674
L3577	656287
L3578	1613847
L3579	1613848
L3580	591663
L3581	1613849
L3582	101583175
L3583	1613851
L3584	1613852
L3585	648250
L3586	938454
L3587	767857
L3588	615647
L3589	1613853
L3590	1613854
L3591	100055331
L3592	587396
L3593	587403
L3594	542661
L3595	100164621
L3596	100085507
L3597	1613855
L3598	1613856
L3599	1613857
L3600	100101480
L3601	542082
L3602	100085508
L3603	100055332
L3604	100121145
L3605	101355837
L3606	100101481
L3607	100085509
L3608	1975715
L3609	1613858
L3610	100101482
L3611	1613859
L3612	659841
L3613	1613860
L3614	100164622
L3615	624047
L3616	1975717
L3617	100101483
L3618	100055333
L3619	100101484
L3620	100085510
L3621	556604
L3622	1613863
L3623	610824
L3624	100101485
L3625	1613865
L3626	600802
L3627	100101486
L3628	1975721
L3629	100101487
L3630	659879
L3631	1800378
L3632	1800379
L3633	600807
L3634	603856
L3635	1613867
L3636	608152
L3637	610198
L3638	659910
L3639	607537
L3640	607593
L3641	100055334
L3642	648342
L3643	1613868
L3644	1976036
L3645	1613869
L3646	100101488
L3647	1800380
L3648	100120690
L3649	660092
L3650	1976038
L3651	100101489
L3652	607531
L3653	1613871
L3654	1613872
L3655	100042450
L3656	638991
L3657	1800381
L3658	100101490
L3659	656252
L3660	1800383
L3661	100163698
L3662	100101491
L3663	1613874
L3664	100041734
L3665	1613875
L3666	614369
L3667	100049822
L3668	100101492
L3669	1615979
L3670	1800384
L3671	638527
L3672	1800386
L3673	630121
L3674	100120887
L3675	100055335
L3676	672568
L3677	672580
L3678	1800387
L3679	1613879
L3680	100085512
L3681	100101493
L3682	100101494
L3683	540894
L3684	100101495
L3685	100121142
L3686	100085513
L3687	100164623
L3688	100120766
L3689	1613880
L3690	1975728
L3691	638515
L3692	100085514
L3693	100120902
L3694	100077861
L3695	100101497
L3696	100033652
L3697	1698021
L3698	1613886
L3699	624108
L3700	1613887
L3701	1800388
L3702	1613889
L3703	100055336
L3704	100085515
L3705	1613890
L3706	1613891
L3707	1613892
L3708	1613893
L3709	1613894
L3710	100163699
L3711	579534
L3712	1613895
L3713	1613896
L3714	1613897
L3715	101355843
L3716	1613898
L3717	100101498
L3718	644855
L3719	1613899
L3720	100101499
L3721	1975734
L3722	1800390
L3723	1613901
L3724	1613902
L3725	661851
L3726	622848
L3727	1698023
L3728	1800391
L3729	1975735
L3730	1613903
L3731	1613904
L3732	100101500
L3733	1613905
L3734	1613906
L3735	100101501
L3736	1613908
L3737	1613909
L3738	1800393
L3739	100055337
L3740	1800394
L3741	100101502
L3742	101705000
L3743	100085516
L3744	1613913
L3745	1800395
L3746	1613914
L3747	1613915
L3748	1613916
L3749	100055338
L3750	100126398
L3751	648246
L3752	670995
L3753	1613917
L3754	1640915
L3755	1613919
L3756	670973
L3757	100085517
L3758	1613920
L3759	100101503
L3760	1800396
L3761	1613921
L3762	100101504
L3763	100055339
L3764	1860937
L3765	1613923
L3766	670990
L3767	100101505
L3768	101583176
L3769	1613924
L3770	1613925
L3771	656442
L3772	668820
L3773	671059
L3774	100101506
L3775	655517
L3776	1800397
L3777	1613927
L3778	101583177
L3779	1490388
L3780	1773057
L3781	1613929
L3782	898367
L3783	1613930
L3784	1975744
L3785	671031
L3786	100101507
L3787	1613931
L3788	101583178
L3789	100085518
L3790	1613934
L3791	101355808
L3792	1800399
L3793	101355809
L3794	1800400
L3795	100101508
L3796	1613940
L3797	100055340
L3798	805088
L3799	100101509
L3800	1613942
L3801	100101510
L3802	1613943
L3803	1800401
L3804	100034113
L3805	100101511
L3806	1696054
L3807	1613946
L3808	100055341
L3809	690901
L3810	1022794
L3811	100101512
L3812	100085519
L3813	100101513
L3814	1613947
L3815	1615829
L3816	100085520
L3817	691165
L3818	1800403
L3819	690347
L3820	691230
L3821	100051292
L3822	1975749
L3823	101355663
L3824	100101514
L3825	1613950
L3826	1975751
L3827	1975752
L3828	1613951
L3829	1613952
L3830	691027
L3831	1800404
L3832	1613953
L3833	100126399
L3834	1003985
L3835	613862
L3836	100101515
L3837	1613955
L3838	100101516
L3839	670300
L3840	100163700
L3841	1613957
L3842	1800405
L3843	1613958
L3844	101583179
L3845	1613960
L3846	100163701
L3847	100085521
L3848	100101517
L3849	101696905
L3850	754794
L3851	100055343
L3852	1613961
L3853	1613962
L3854	100040716
L3855	1613964
L3856	100101518
L3857	1640848
L3858	1800408
L3859	1800409
L3860	100101519
L3861	1613966
L3862	1975756
L3863	101355823
L3864	1613968
L3865	100085522
L3866	1800410
L3867	100121151
L3868	100055344
L3869	623387
L3870	1613972
L3871	101583180
L3872	1640839
L3873	910304
L3874	805054
L3875	100101520
L3876	100101521
L3877	1613973
L3878	1800411
L3879	1894494
L3880	1711321
L3881	1698027
L3882	1613976
L3883	100055346
L3884	757723
L3885	100101522
L3886	1975761
L3887	100101523
L3888	1613978
L3889	100085523
L3890	100101524
L3891	100055347
L3892	806206
L3893	100085524
L3894	1613981
L3895	693067
L3896	100101525
L3897	100101526
L3898	1613983
L3899	100101527
L3900	100101528
L3901	1975767
L3902	100055348
L3903	100101529
L3904	100085525
L3905	100055349
L3906	100126400
L3907	1613988
L3908	1613989
L3909	1613990
L3910	1613991
L3911	1309384
L3912	100101530
L3913	100164624
L3914	100051305
L3915	100042170
L3916	1975770
L3917	101697010
L3918	1615886
L3919	1613996
L3920	100101531
L3921	100055350
L3922	100085526
L3923	1640800
L3924	100101532
L3925	100101533
L3926	100101534
L3927	1975773
L3928	1640757
L3929	1614000
L3930	100085527
L3931	100121800
L3932	1614002
L3933	100101536
L3934	1975778
L3935	1614003
L3936	762798
L3937	1614004
L3938	1614005
L3939	100101537
L3940	1362682
L3941	100101538
L3942	100060965
L3943	100126401
L3944	100085528
L3945	1614007
L3946	100101539
L3947	1614008
L3948	1614009
L3949	1975780
L3950	100085529
L3951	1614011
L3952	1975781
L3953	100164625
L3954	1614012
L3955	100085530
L3956	1975782
L3957	100101540
L3958	1614015
L3959	100055352
L3960	1614017
L3961	101583181
L3962	1614018
L3963	1614019
L3964	100101541
L3965	1614020
L3966	778916
L3967	1614021
L3968	100164626
L3969	1614023
L3970	1614024
L3971	1614025
L3972	101583182
L3973	1614026
L3974	1614027
L3975	1614028
L3976	100055353
L3977	1975786
L3978	1614031
L3979	1640717
L3980	100163702
L3981	1614033
L3982	1614034
L3983	100101542
L3984	1614036
L3985	1614037
L3986	1975787
L3987	1614039
L3988	100072371
L3989	1501979
L3990	1614041
L3991	100085531
L3992	1800419
L3993	1614043
L3994	1614044
L3995	100072372
L3996	797966
L3997	100101543
L3998	804518
L3999	101355831
L4000	1975791
L4001	100120673
L4002	1614047
L4003	100055354
L4004	831153
L4005	898466
L4006	1800420
L4007	1614050
L4008	100163703
L4009	1800421
L4010	1975793
L4011	100085532
L4012	101695473
L4013	1800422
L4014	1614055
L4015	834009
L4016	100034236
L4017	1614057
L4018	100055355
L4019	825442
L4020	1365488
L4021	101696917
L4022	1614058
L4023	100121158
L4024	1614059
L4025	1800424
L4026	100101544
L4027	1800425
L4028	1614062
L4029	1614063
L4030	1632458
L4031	1800426
L4032	1614065
L4033	796126
L4034	1975797
L4035	1632366
L4036	1975798
L4037	100085533
L4038	1632335
L4039	1614068
L4040	101355834
L4041	100101545
L4042	1614070
L4043	1800427
L4044	1614072
L4045	100055356
L4046	100085534
L4047	100101546
L4048	1614074
L4049	1614075
L4050	100163704
L4051	100126402
L4052	100085535
L4053	100120928
L4054	1800429
L4055	100101547
L4056	1800430
L4057	1614081
L4058	1614082
L4059	1614083
L4060	100085536
L4061	1614085
L4062	100101548
L4063	100055358
L4064	1614087
L4065	1614088
L4066	100101549
L4067	101355690
L4068	100101550
L4069	101355689
L4070	100101551
L4071	100101552
L4072	100120908
L4073	100101553
L4074	824665
L4075	100101554
L4076	100085538
L4077	100101555
L4078	1614094
L4079	1975804
L4080	100055359
L4081	100101556
L4082	100120156
L4083	100085539
L4084	1975805
L4085	1614098
L4086	1474008
L4087	1800433
L4088	100085540
L4089	1614099
L4090	100101557
L4091	1800434
L4092	1614101
L4093	101621612
L4094	100101558
L4095	1975809
L4096	100085541
L4097	1614103
L4098	100101559
L4099	100126403
L4100	100163705
L4101	1614105
L4102	1614106
L4103	1614107
L4104	101695470
L4105	1614109
L4106	100085542
L4107	100101560
L4108	100101561
L4109	100101562
L4110	1975811
L4111	100055360
L4112	100163706
L4113	1663488
L4114	100121797
L4115	100101563
L4116	100101564
L4117	100120901
L4118	100101566
L4119	100101567
L4120	1614115
L4121	1800436
L4122	1614116
L4123	1800437
L4124	100085543
L4125	1614118
L4126	1614119
L4127	100120885
L4128	100085544
L4129	1614121
L4130	1614122
L4131	1614123
L4132	1614124
L4133	1614125
L4134	100085545
L4135	100055361
L4136	1614128
L4137	1614129
L4138	100126404
L4139	100120225
L4140	1614131
L4141	1800438
L4142	1614132
L4143	100085546
L4144	1614134
L4145	1614135
L4146	899429
L4147	1614136
L4148	100055362
L4149	1614138
L4150	1975817
L4151	1614139
L4152	100085547
L4153	1975818
L4154	1696051
L4155	1696046
L4156	101695966
L4157	100085548
L4158	100101569
L4159	1614146
L4160	1614147
L4161	100101570
L4162	100101571
L4163	1975821
L4164	100163707
L4165	894982
L4166	100101572
L4167	1614151
L4168	100101573
L4169	100055363
L4170	1975823
L4171	1975824
L4172	1614154
L4173	1795970
L4174	825532
L4175	100085549
L4176	1614157
L4177	100071191
L4178	1614159
L4179	100101574
L4180	1800440
L4181	1800441
L4182	1614163
L4183	100072398
L4184	100163708
L4185	1614166
L4186	1503345
L4187	1614167
L4188	100085550
L4189	1861982
L4190	828700
L4191	1800442
L4192	100101575
L4193	100121778
L4194	1614170
L4195	1696053
L4196	1614172
L4197	100101577
L4198	1800443
L4199	1614175
L4200	1614176
L4201	1614177
L4202	830633
L4203	101355819
L4204	1696045
L4205	1614179
L4206	1495493
L4207	100085551
L4208	101355673
L4209	1614182
L4210	1614183
L4211	1614184
L4212	100055364
L4213	100050412
L4214	100085552
L4215	100164627
L4216	1614186
L4217	100101578
L4218	1614187
L4219	1975830
L4220	1975831
L4221	1614189
L4222	802348
L4223	1614190
L4224	100055365
L4225	100085553
L4226	100121160
L4227	1614193
L4228	100101579
L4229	100101580
L4230	1614195
L4231	100120514
L4232	1663496
L4233	100085554
L4234	100164628
L4235	1975836
L4236	1614199
L4237	100085555
L4238	1976041
L4239	100101581
L4240	1614201
L4241	100085556
L4242	1614203
L4243	100055366
L4244	1614205
L4245	100120200
L4246	1614207
L4247	100121927
L4248	1614208
L4249	100120152
L4250	1696058
L4251	100055367
L4252	100120895
L4253	1800445
L4254	1614213
L4255	1614214
L4256	901988
L4257	1663494
L4258	1614215
L4259	1614216
L4260	1614217
L4261	1614218
L4262	1501830
L4263	100085559
L4264	1663487
L4265	1800447
L4266	100126405
L4267	100085560
L4268	1975840
L4269	1614222
L4270	1614223
L4271	1614224
L4272	101583184
L4273	100055368
L4274	101355830
L4275	1975841
L4276	100120294
L4277	1614228
L4278	100085561
L4279	1894701
L4280	1614230
L4281	1614231
L4282	1614232
L4283	1614233
L4284	1614234
L4285	1614235
L4286	100085562
L4287	1615872
L4288	100126406
L4289	100055369
L4290	100101582
L4291	100101583
L4292	1614241
L4293	100101584
L4294	1614243
L4295	100076449
L4296	909234
L4297	1505050
L4298	1614245
L4299	100055370
L4300	1614247
L4301	1614248
L4302	1614249
L4303	1614250
L4304	1800449
L4305	1614252
L4306	1614253
L4307	100163709
L4308	100163710
L4309	1614255
L4310	100163711
L4311	100101585
L4312	1614257
L4313	1975847
L4314	1614259
L4315	1614260
L4316	1614261
L4317	1975848
L4318	1614262
L4319	1614263
L4320	802686
L4321	1614264
L4322	100163712
L4323	100101586
L4324	1975850
L4325	100101587
L4326	1975851
L4327	100085563
L4328	1800450
L4329	1614268
L4330	1501861
L4331	1614269
L4332	100033655
L4333	100055371
L4334	101689516
L4335	100101588
L4336	1501983
L4337	1614274
L4338	1894500
L4339	1696061
L4340	1696055
L4341	1614277
L4342	101355685
L4343	1614279
L4344	1614280
L4345	1614281
L4346	1344003
L4347	1614282
L4348	100055372
L4349	100126407
L4350	1800452
L4351	1614286
L4352	100101589
L4353	1614287
L4354	1707483
L4355	100101590
L4356	1800453
L4357	1503248
L4358	1614291
L4359	1614292
L4360	1614293
L4361	101583185
L4362	1975858
L4363	100055373
L4364	1614297
L4365	1800454
L4366	1614298
L4367	1614299
L4368	1975860
L4369	1614301
L4370	1614302
L4371	101695477
L4372	100101591
L4373	1614304
L4374	1668444
L4375	1614306
L4376	100101592
L4377	1800455
L4378	100055374
L4379	1800456
L4380	100085564
L4381	1975863
L4382	1614310
L4383	1614311
L4384	1614312
L4385	1975864
L4386	101695452
L4387	1800457
L4388	1614316
L4389	100085565
L4390	100120933
L4391	100055375
L4392	1614320
L4393	1614321
L4394	1800458
L4395	101695464
L4396	1614324
L4397	101694546
L4398	1614326
L4399	100063836
L4400	1615935
L4401	100101593
L4402	100101594
L4403	100101595
L4404	1614332
L4405	100101596
L4406	100101597
L4407	1614334
L4408	1975868
L4409	963878
L4410	100055376
L4411	101583186
L4412	100101598
L4413	100085566
L4414	1614338
L4415	1614339
L4416	100101599
L4417	100101600
L4418	1975872
L4419	100085567
L4420	1614342
L4421	100101601
L4422	1975874
L4423	100101602
L4424	100121147
L4425	1795967
L4426	1614347
L4427	1766784
L4428	1614349
L4429	100055377
L4430	1614351
L4431	1614352
L4432	963523
L4433	1614353
L4434	1614354
L4435	100163713
L4436	1614356
L4437	1800463
L4438	886449
L4439	1800464
L4440	1614359
L4441	101583187
L4442	1614361
L4443	1800465
L4444	1614363
L4445	1614364
L4446	101583188
L4447	1614366
L4448	1894686
L4449	1614368
L4450	1614369
L4451	1800467
L4452	100120912
L4453	100055378
L4454	100163714
L4455	100085568
L4456	100163715
L4457	100101603
L4458	1614376
L4459	894376
L4460	100101604
L4461	1614378
L4462	1614379
L4463	100055379
L4464	101619409
L4465	1614380
L4466	1614381
L4467	100101605
L4468	1614382
L4469	101355681
L4470	1800469
L4471	1614385
L4472	982426
L4473	100101606
L4474	1800470
L4475	1614388
L4476	930689
L4477	100120914
L4478	1614389
L4479	100101608
L4480	982482
L4481	1614391
L4482	1975879
L4483	100055380
L4484	1614394
L4485	1614395
L4486	1614396
L4487	100101609
L4488	1614398
L4489	1614399
L4490	889475
L4491	1800471
L4492	1800472
L4493	1431889
L4494	101620760
L4495	1800473
L4496	1614404
L4497	100126408
L4498	100055381
L4499	101583190
L4500	1614408
L4501	100101610
L4502	911175
L4503	1800474
L4504	1614410
L4505	101583191
L4506	1614412
L4507	1614413
L4508	911401
L4509	1614414
L4510	1018300
L4511	100069746
L4512	100120925
L4513	1614417
L4514	1614418
L4515	100055382
L4516	1614420
L4517	1614421
L4518	1614422
L4519	1614423
L4520	1614424
L4521	1614425
L4522	1614426
L4523	101355805
L4524	1614428
L4525	1018326
L4526	1859927
L4527	1614430
L4528	1614431
L4529	1614432
L4530	100055383
L4531	1614434
L4532	1614435
L4533	945307
L4534	100126409
L4535	1614437
L4536	1614438
L4537	100126410
L4538	1614440
L4539	1614441
L4540	1614442
L4541	100085569
L4542	916765
L4543	1614444
L4544	100055384
L4545	100101611
L4546	101696451
L4547	1614446
L4548	1614447
L4549	1885587
L4550	100077320
L4551	1614450
L4552	963279
L4553	101355806
L4554	1614452
L4555	1614453
L4556	100055385
L4557	100077870
L4558	1614456
L4559	1614457
L4560	1614458
L4561	1614459
L4562	1614460
L4563	1614461
L4564	1614462
L4565	1800477
L4566	1614464
L4567	1975886
L4568	1614465
L4569	1614466
L4570	100163716
L4571	1614468
L4572	1614469
L4573	1614470
L4574	1614471
L4575	1614472
L4576	1614473
L4577	100055386
L4578	1975887
L4579	1614475
L4580	1614476
L4581	1614477
L4582	1614478
L4583	1614479
L4584	101583192
L4585	1614481
L4586	1614482
L4587	1614483
L4588	100055387
L4589	1614484
L4590	1614485
L4591	964752
L4592	1614486
L4593	1777567
L4594	1614488
L4595	1614489
L4596	1764371
L4597	1761108
L4598	1761106
L4599	1614493
L4600	1761102
L4601	1614495
L4602	1614496
L4603	100055388
L4604	1614497
L4605	1614498
L4606	1614499
L4607	1614500
L4608	1614501
L4609	1614502
L4610	100163717
L4611	1614504
L4612	1614505
L4613	1696067
L4614	100164629
L4615	100055389
L4616	1614508
L4617	1677093
L4618	1614510
L4619	998677
L4620	101695965
L4621	1668439
L4622	100164630
L4623	1614513
L4624	1800478
L4625	1614515
L4626	1614516
L4627	1975888
L4628	100085570
L4629	1696066
L4630	1614518
L4631	963673
L4632	1614519
L4633	100164631
L4634	100055390
L4635	1975889
L4636	1614523
L4637	1800479
L4638	1614525
L4639	1614526
L4640	963743
L4641	100120899
L4642	1614527
L4643	1614528
L4644	1614529
L4645	1975891
L4646	1614530
L4647	1614531
L4648	100055391
L4649	100126411
L4650	1614533
L4651	100055392
L4652	100085571
L4653	1614536
L4654	1614537
L4655	100163718
L4656	1614539
L4657	1696071
L4658	1614540
L4659	1614541
L4660	1800480
L4661	100163719
L4662	1800481
L4663	1614544
L4664	1614545
L4665	1614546
L4666	1614547
L4667	1614548
L4668	1614549
L4669	1614550
L4670	1614551
L4671	1614552
L4672	1614553
L4673	1614554
L4674	101697109
L4675	1614556
L4676	1614557
L4677	1614558
L4678	100072408
L4679	1614560
L4680	1614561
L4681	1614562
L4682	1614563
L4683	1614564
L4684	1696074
L4685	1614565
L4686	1614566
L4687	1614567
L4688	1800482
L4689	1614569
L4690	1614570
L4691	100163720
L4692	1614572
L4693	100101613
L4694	1614574
L4695	1614575
L4696	1614576
L4697	100126412
L4698	1614578
L4699	1614579
L4700	100126413
L4701	1614581
L4702	100055393
L4703	100101614
L4704	1614584
L4705	1614585
L4706	1696069
L4707	1614587
L4708	101583193
L4709	1614589
L4710	1614590
L4711	1614591
L4712	1017318
L4713	1015455
L4714	1614592
L4715	1614593
L4716	100101615
L4717	1614595
L4718	1614596
L4719	100055394
L4720	100120906
L4721	1614598
L4722	100101616
L4723	100085572
L4724	100120918
L4725	1614602
L4726	1975895
L4727	100120937
L4728	100073968
L4729	1614606
L4730	1614607
L4731	1614608
L4732	101697621
L4733	1614610
L4734	100120222
L4735	100072419
L4736	1857126
L4737	1614612
L4738	1614613
L4739	1614614
L4740	1614615
L4741	1614616
L4742	1614617
L4743	100163721
L4744	1614618
L4745	1614619
L4746	1614620
L4747	1614621
L4748	100055395
L4749	1614622
L4750	1699301
L4751	1668437
L4752	1614623
L4753	1614624
L4754	1614625
L4755	1614626
L4756	100085573
L4757	100071222
L4758	1614629
L4759	100120191
L4760	1614631
L4761	100126414
L4762	1800484
L4763	1614633
L4764	100163722
L4765	1614635
L4766	100072449
L4767	1021412
L4768	100163723
L4769	100121802
L4770	100121146
L4771	1668474
L4772	1795968
L4773	100101618
L4774	1614639
L4775	1614640
L4776	1614641
L4777	100101619
L4778	1614643
L4779	100055396
L4780	1614645
L4781	100069764
L4782	1025386
L4783	1614646
L4784	1800485
L4785	100101620
L4786	1614649
L4787	100163724
L4788	1614651
L4789	100102324
L4790	1614653
L4791	100085574
L4792	1614655
L4793	1614656
L4794	1614657
L4795	1793566
L4796	1614659
L4797	1614660
L4798	100055397
L4799	1614662
L4800	1614663
L4801	1865019
L4802	1614664
L4803	101355821
L4804	1614666
L4805	1614667
L4806	100085575
L4807	1614669
L4808	1431884
L4809	1800486
L4810	1614671
L4811	1614672
L4812	1614673
L4813	100055398
L4814	1614674
L4815	1614675
L4816	100126415
L4817	100163725
L4818	100120931
L4819	1800487
L4820	1699306
L4821	100120193
L4822	1035555
L4823	1614679
L4824	1800488
L4825	1614681
L4826	1614682
L4827	1614683
L4828	100055399
L4829	100101621
L4830	1614685
L4831	1614686
L4832	1668468
L4833	1614687
L4834	1614688
L4835	1795974
L4836	1503298
L4837	100163726
L4838	1614689
L4839	100126416
L4840	1614691
L4841	100163727
L4842	1800490
L4843	100072479
L4844	1614695
L4845	1614696
L4846	101695986
L4847	1614697
L4848	1614698
L4849	1614699
L4850	1024626
L4851	1614700
L4852	1623074
L4853	100055400
L4854	1614703
L4855	100085576
L4856	1614705
L4857	101694598
L4858	1614707
L4859	1614708
L4860	1614709
L4861	100163728
L4862	100101622
L4863	1614712
L4864	1067735
L4865	100122116
L4866	1708756
L4867	1614714
L4868	100055401
L4869	1614715
L4870	100126417
L4871	1800491
L4872	1614717
L4873	1614718
L4874	1614719
L4875	1614720
L4876	100163729
L4877	1800492
L4878	100163730
L4879	1614724
L4880	1614725
L4881	100085577
L4882	100163731
L4883	100055402
L4884	1975902
L4885	1614728
L4886	1095696
L4887	1699309
L4888	1614730
L4889	101583194
